Unnamed: 0.1,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
8965123,8965123,Cc1ccc(NC2CCN(CCN(C)C)CC2)c(N(C)C)n1,4.033,4.091,4.403,4.545,4.574,4.67,4.762,4.938,5.194,5.334,5.969,6.344,6.465,6.579,6.706,6.853,6.866,6.944,6.999,7.032,7.079,7.156,7.199,7.241,7.244,7.297,7.318,7.36,7.396,7.458,7.511,7.522,7.568,7.608,7.657,7.69,7.715,7.733,7.773,7.799,7.803,7.859,7.919,7.936,7.959,8.044,8.049,8.134,8.146,8.191,0.01004229,0.07246847,0.00026997,0.00704672,0.00335853,0.1225564,0.0009587,0.00077364,0.1070375,0.09662646,0.04439182,0.02756885,0.13178637,0.02437757,0.00019014,0.0203863,0.07086293,0.10584147,0.07240004,0.00488507,0.11288384,0.00148935,0.00168181,0.0005989,0.00877459,0.12083998,0.01092456,0.0053864,0.0166903,0.01021925,0.00302634,0.00571121,0.00066413,0.00114774,0.01034953,0.00045071,0.003943,0.00086109,0.00080746,0.0022158,0.00469043,4.474e-05,0.01229981,0.01690734,0.00044197,0.00365537,0.00303777,0.00508858,0.00118875,0.00208932,3719605.9999986985,10.719972305357548,0.9717788566723898,-1.050888209117684,1.1559121472831495,1
7405631,7405631,Cc1cc(C(=O)N(C)CNC(=O)COc2cccnc2)oc1C,3.79,3.86,3.959,4.017,4.04,4.221,4.284,4.319,4.369,4.493,4.516,4.569,4.671,4.777,4.822,4.847,4.885,4.898,4.93,4.962,5.12,5.149,5.211,5.321,5.418,5.474,5.541,5.56,5.576,5.622,5.676,5.678,5.766,5.884,5.952,5.972,6.265,6.293,6.304,6.315,6.316,6.345,6.407,6.42,6.544,6.68,6.692,6.754,6.769,6.799,1.035e-05,0.0015104,0.00048715,0.0080236,5.202e-05,0.00269187,0.00476428,0.00010421,4.15e-06,0.00530733,0.00134077,0.00053202,0.19687062,0.02744708,0.09063704,0.01991584,0.00167527,0.00017335,0.01823892,0.00164035,0.00062785,1.81e-06,0.0024489,0.01765144,0.00223118,0.10615509,0.00146055,0.05977494,3.75e-05,0.01543355,0.0008489,0.00017751,0.00861463,0.0118211,1.17e-05,0.00255002,0.00401639,5.65e-06,0.00959833,0.03150132,0.00403217,0.01344672,0.05962443,0.00062897,0.17887971,0.00999844,0.00868365,0.14623821,0.0887475,0.00888984,2160113.9999992456,0.0809826755963133,-0.0668839287351876,1.2461828554643102,-0.2717356205824668,3
867771,867771,COc1ccc(F)cc1CC(=O)NCC(=O)Nc1cc(F)ccc1F,3.79,3.815,3.842,3.89,4.055,4.14,4.316,4.359,4.556,4.587,4.63,4.694,4.751,4.877,4.944,4.961,5.04,5.051,5.08,5.092,5.24,5.282,5.317,5.333,5.403,5.491,5.555,5.639,5.645,5.676,5.826,5.831,5.847,5.855,5.877,5.879,5.886,5.941,5.952,5.967,5.983,6.048,6.215,6.238,6.3,6.318,6.416,6.456,6.471,6.519,4.309e-05,0.00026901,0.00011478,0.00083102,0.03001795,0.00254319,0.02962089,0.16965615,0.00026316,0.00015817,0.00075201,0.00011843,0.00037839,0.00368446,0.02040023,0.07731126,1.445e-05,0.00089388,0.00505697,0.01267706,0.00025632,0.00754687,0.08314349,0.0539665,0.00761699,0.00050582,0.00054309,0.00252213,0.00094394,0.0001144,0.0020773,4.1e-06,0.00068497,0.03217369,5.296e-05,0.00237825,4.644e-05,0.00158069,0.02369598,0.0038703,0.00119795,0.24456873,0.04650093,0.23954097,0.17898102,0.00757094,0.00124778,0.02522141,0.00124751,3.48e-06,-4377745.999998472,-0.3117186099780574,-0.5475399296059283,0.3587606604087682,0.0856520375373914,2
8865212,8865212,COc1ccc(NCC(=O)NN=Cc2ccsc2C(N)=C2Nc3ccccc3S2)cc1,2.054,2.232,2.987,3.166,3.219,3.246,3.256,3.471,3.501,3.569,3.713,3.84,3.916,4.002,4.005,4.083,4.144,4.2,4.273,4.308,4.35,4.397,4.449,4.468,4.519,4.56,4.633,4.651,4.664,4.674,4.735,4.775,4.839,4.917,4.939,4.954,4.992,5.02,5.033,5.078,5.125,5.129,5.131,5.132,5.133,5.139,5.179,5.196,5.203,5.219,0.0007159,4.134e-05,8.08e-05,3.291e-05,2.069e-05,1.044e-05,0.06449801,0.00730729,7.22e-06,0.09130347,0.20105044,0.00023633,0.04554173,0.00013903,0.00014111,0.0021174,2.417e-05,0.0021707,1.891e-05,0.07249073,0.00249234,0.00371799,0.00784807,0.02097694,1.614e-05,1.362e-05,0.01655836,0.17569341,0.00618313,0.00156106,0.00095979,0.00157457,0.13252071,0.00105783,7.155e-05,0.00537389,4.44e-06,0.00304543,3.22e-06,7.454e-05,0.00357033,0.08944571,0.00364721,0.01137479,0.10879252,0.04246798,0.02348755,0.01148996,0.00471642,0.00854065,3619694.9999987385,-7.2258210882456275,0.5559893479692591,-0.4140052027312058,-0.0865595944411606,1
4067239,4067239,CCN(CCCNC(O)Cc1cncn1C)c1ccc(Nc2ncccc2CCN)nn1,3.16,3.221,3.354,3.362,3.633,3.784,3.832,3.843,3.877,3.923,3.958,4.07,4.077,4.185,4.32,4.342,4.41,4.443,4.525,4.561,4.568,4.655,4.657,4.738,4.792,4.897,4.908,4.924,4.929,5.03,5.048,5.067,5.128,5.159,5.31,5.36,5.452,5.607,5.609,5.633,5.641,5.705,5.765,5.834,5.84,5.846,5.854,5.946,5.951,5.984,7.242e-05,0.02130208,0.00947077,0.0005284,6.94e-06,0.23266189,0.00099385,0.06566782,0.00076044,0.02144029,0.01794311,5.817e-05,0.00265825,0.00030909,0.00147328,0.00240876,0.00075748,4.992e-05,0.01763077,0.02220482,0.01849683,0.00423328,0.00179282,0.17001965,0.01147527,0.00038005,0.01254257,0.01348776,2.492e-05,0.05354527,3.76e-06,0.08977011,0.00414007,0.00020612,0.00309255,0.01976916,0.02937661,0.00046448,0.00317843,0.00039428,0.00598558,0.00016258,0.00644507,0.00075157,0.00038458,0.01187781,0.00207738,0.0005058,0.00080113,9.918e-05,-1178277.999999589,-4.231331827773869,0.1253258536855935,0.7931968961102446,-0.2657987864596922,0
5474222,5474222,CCN(C(=O)CN1CC(NNC(=O)C=C2CCCCC2)C1)C1CCC1,3.79,4.061,4.15,4.246,4.294,5.117,5.315,5.372,5.457,5.588,5.64,5.701,5.795,5.863,5.941,6.098,6.251,6.293,6.334,6.345,6.396,6.481,6.576,6.599,6.627,6.675,6.785,6.842,7.015,7.025,7.124,7.169,7.228,7.35,7.381,7.424,7.449,7.523,7.572,7.586,7.616,7.631,7.632,7.641,7.659,7.747,7.792,7.803,7.834,7.853,5.45e-06,0.00393784,0.00718815,0.00256153,0.00118698,0.00030533,6.34e-06,0.00012707,9.09e-06,0.0003211,0.00247553,0.00733002,0.00309894,0.00259131,0.17727398,0.08577565,0.00732179,0.00293094,0.07999548,0.0025259,0.01095749,0.00156292,0.00255117,0.02313496,0.22055977,0.00527024,0.00079104,0.00010308,0.02529269,0.00582594,0.01488436,0.0169316,0.0107164,0.08374863,5.791e-05,0.00743878,0.02592215,0.01106537,0.00695828,0.00290888,0.00230341,0.00088697,0.00556288,0.00078236,7.146e-05,0.0438633,0.02396109,0.00141135,0.00053585,0.00247338,228704.99999991173,8.262386620707396,0.6808381917775436,-0.1026964580380712,-0.1300654137953907,4
6990826,6990826,CC1(F)CN(C(=O)CNC(CO)Nc2ccc(NCc3cscc3C(F)(F)F)cc2)C1,1.769,2.872,3.331,3.417,3.596,3.696,3.753,3.796,3.84,4.171,4.389,4.639,4.645,4.698,4.843,4.915,4.934,4.987,5.019,5.136,5.159,5.233,5.243,5.247,5.257,5.309,5.39,5.434,5.464,5.523,5.605,5.622,5.667,5.723,5.723,5.743,5.835,5.862,5.949,5.95,6.024,6.034,6.089,6.161,6.166,6.184,6.188,6.201,6.218,6.232,0.00050745,9e-08,0.000639,8e-08,0.00090782,0.00022655,0.03654987,0.00020683,0.00024208,0.01579293,2.481e-05,0.00014998,0.00526806,3.6e-07,0.00261875,0.02106673,0.00012726,0.2340854,0.21347299,0.00025378,0.00053041,0.00014632,6.33e-06,0.00165082,0.02648157,0.05046014,0.00289492,7.16e-05,5.344e-05,0.00026822,0.0016003,0.00065382,0.00019997,0.0069442,0.00038818,6.6e-07,0.00044369,0.00072661,0.00146448,0.0001541,0.0008753,0.01582071,0.00773663,0.01058764,0.0002739,0.00143906,0.00032025,0.00047524,0.01322109,0.01148467,1745308.999999391,-1.770766923664464,1.2872688860903532,-0.6770210383350537,-0.1868878452105017,3
7117256,7117256,CS(=O)(=O)NC1(CNC2(CNC(=O)CCN3CCOCC3)N=N2)CCC1,3.076,3.233,3.271,3.562,3.627,3.779,4.331,4.508,4.914,5.031,5.115,5.119,5.184,5.273,5.276,5.311,5.362,5.518,5.563,5.614,5.667,5.75,5.804,5.818,5.845,5.854,5.916,5.987,6.063,6.174,6.262,6.298,6.364,6.405,6.443,6.551,6.594,6.598,6.724,6.766,6.826,6.855,6.896,6.955,7.014,7.042,7.078,7.174,7.181,7.201,0.00035273,9.902e-05,7.268e-05,4.701e-05,1.85e-06,0.0001684,0.0006067,3.247e-05,7.9e-07,0.00013199,5.47e-05,5.592e-05,0.00010614,0.0004664,3.534e-05,4.93e-06,0.00165695,6.257e-05,0.00480566,8.373e-05,1.7e-06,0.00051532,0.01173408,0.01033346,3.76e-06,5.845e-05,0.00188131,0.00017663,0.0005158,0.00073296,0.00059041,5.3e-06,0.00151018,0.00896783,0.00035583,0.00012083,0.00337823,0.00129688,7.475e-05,0.01048491,0.00201356,0.00021108,0.13467087,0.00130257,0.00039931,0.00016878,0.00069704,0.00037043,0.09029278,0.01312801,1871738.9999993476,2.81677267265401,1.447376664161082,-0.2147044281534338,-0.36224474175986,3
3030327,3030327,CC1(C(=O)NCC2=CCN(CC(=O)NC3CCCCCC3)C=C2)CC1,3.452,3.525,4.161,4.209,4.491,4.556,4.95,4.973,5.247,5.371,5.571,5.651,5.69,5.74,5.785,5.879,5.962,6.0,6.039,6.067,6.086,6.229,6.293,6.381,6.415,6.459,6.514,6.536,6.677,6.75,6.771,6.906,6.929,7.005,7.048,7.083,7.102,7.144,7.176,7.202,7.269,7.275,7.331,7.345,7.36,7.501,7.508,7.513,7.538,7.56,0.00991825,0.08687453,0.00208023,0.0153828,0.00095594,0.00013412,0.00041351,1.291e-05,0.00350041,0.00044432,0.00023357,0.00026771,1.77e-06,0.00108761,0.00023607,0.00022888,1.517e-05,4.341e-05,0.0068623,0.00018472,0.00264111,0.00203792,0.00094871,0.03205264,4.91e-06,0.04825506,0.001413,0.01074104,0.00365085,0.00145737,2.019e-05,0.0003874,0.08812413,0.11257296,0.22573724,0.00576035,0.31191836,0.00923833,0.00120941,0.00047833,0.02125848,0.01630176,0.00604368,0.03196815,0.01467831,0.00809076,0.03286778,0.01426342,0.00305078,0.01005999,-2215189.99999923,6.340475346745235,0.699804649140545,-0.3166775440581655,-0.2591149873441562,0
5839877,5839877,COc1cc(NC(=O)C=CC2CC2)cc2[nH]ncc12,2.97,3.35,3.662,4.284,4.288,4.327,4.578,4.581,4.775,5.084,5.184,5.328,5.423,5.466,5.521,5.533,5.6,5.632,5.776,5.833,5.879,6.024,6.046,6.147,6.173,6.249,6.283,6.297,6.331,6.346,6.374,6.468,6.493,6.534,6.556,6.658,6.695,6.732,6.776,6.861,6.897,6.959,6.98,7.061,7.095,7.108,7.148,7.218,7.235,7.243,0.04493005,0.00149288,0.06263568,0.00655204,0.00113064,0.09724379,0.0047528,1.688e-05,0.01337444,0.00255499,0.40125619,0.32509284,0.00400229,0.0854058,0.00122079,0.00120033,0.00017306,0.0027588,0.05759422,0.00585105,0.03987101,0.0008358,0.01967418,0.01156462,0.02573191,0.00411564,0.00019468,0.10408419,0.00763512,0.03736897,0.11450588,0.00965015,0.01243055,0.13962507,0.04235182,0.01668535,0.00605192,0.01325378,0.00051336,0.01757197,0.00911118,0.00573921,0.01588076,0.00118882,0.00847386,0.01821155,0.00065133,0.06296946,0.0001704,0.05107042,594359.9999997936,4.059093621380473,0.8895391417209019,-0.424477604734246,-0.231767251500735,4
68533,68533,CCNc1cc(C)[nH]c(=O)c1CC(=O)NC1(C(=O)O)Cc2ccccc2C1,3.247,3.363,3.473,3.506,3.669,3.702,3.826,3.908,4.023,4.168,4.2,4.297,4.455,4.518,4.549,4.667,4.668,4.701,4.721,4.763,4.822,4.843,4.94,4.989,5.021,5.026,5.082,5.097,5.177,5.255,5.261,5.488,5.573,5.621,5.661,5.695,5.784,5.798,5.887,5.948,6.082,6.145,6.177,6.208,6.221,6.242,6.254,6.26,6.262,6.263,0.00046826,0.09211393,0.00017936,0.00035569,1.8e-05,1.38e-06,0.00026353,0.00465714,1.037e-05,0.00142474,0.00037853,0.00062048,0.0004867,8.428e-05,0.01321047,6.484e-05,4.847e-05,0.00077042,0.00080877,0.0060123,0.00064976,3.431e-05,0.06471699,0.00758109,0.0023561,0.01421488,0.00422537,0.00500525,0.0017202,0.0004882,0.00131697,0.00737692,0.01479768,0.0001059,0.03862565,0.02900532,0.193977,0.00333571,0.02799628,0.00365424,0.0635486,0.00018123,0.00666729,0.02578194,0.00015156,0.00142306,0.00010852,0.00785507,0.00219316,0.0001277,-5176983.999998193,-2.355908414417246,0.469129101111611,0.835460198224819,-0.2371612257146819,2
10436786,10436786,CCOCc1nc(C)nc(Sc2nc(COc3ccccc3)n[nH]2)n1,3.251,3.352,3.685,3.776,4.106,4.247,4.317,4.389,4.418,4.431,4.491,4.549,4.611,4.665,4.691,4.713,4.721,4.728,4.849,4.906,4.945,5.08,5.136,5.156,5.173,5.227,5.26,5.336,5.348,5.362,5.438,5.452,5.495,5.501,5.536,5.563,5.586,5.589,5.638,5.661,5.675,5.719,5.729,5.742,5.744,5.776,5.795,5.84,5.878,5.891,2.793e-05,0.00031541,0.00309002,0.00038863,0.00275683,0.01536281,6.13e-06,0.00047809,4.761e-05,0.00160674,0.00086515,0.00055879,1.92e-05,0.00525554,0.0297799,5.9e-05,0.00044391,0.00244808,1.57e-05,0.0344453,0.00173593,0.02496415,9.694e-05,0.00341689,7.542e-05,0.00024891,0.00339848,0.01149914,0.00087343,0.10332735,0.00010516,0.00217386,0.00071647,0.0003116,0.0001572,0.05557156,0.00012293,0.00264277,0.00234954,7.978e-05,0.01718793,0.00123772,0.00218724,8.664e-05,3.99e-05,0.00194853,0.00362408,8.73e-05,0.00569923,4.654e-05,5191268.999998189,-2.468965658997974,-0.9150216558810728,-0.2317783575071014,-0.1753478647470058,1
8655233,8655233,CC(C)CCN1CCC(CCNC(=O)c2cc(C(F)CO)nn2C)CC1,3.483,3.956,4.7,4.917,5.076,5.26,5.512,5.534,5.549,5.616,5.633,5.69,5.728,5.903,5.925,5.945,6.176,6.183,6.219,6.323,6.377,6.501,6.686,6.688,6.774,6.814,6.857,6.906,6.947,7.037,7.049,7.112,7.135,7.198,7.221,7.248,7.265,7.284,7.322,7.48,7.489,7.519,7.563,7.571,7.646,7.723,7.77,7.804,7.816,7.882,7.134e-05,0.00015603,0.01936181,0.06240865,3.294e-05,0.04209474,0.00264299,0.00495238,0.00095848,0.11414141,0.04512756,0.05958009,0.00069086,0.00057757,3.209e-05,0.01640155,0.00137359,0.00663451,0.00169542,6.344e-05,0.13272518,0.00071175,0.000336,0.00017102,5.939e-05,0.00110756,0.01047989,0.01009386,0.01579874,0.21294737,0.03240955,0.0189866,0.01009036,0.00032094,9.468e-05,0.00032856,0.01198417,0.02214046,0.00065283,0.00367292,0.00076397,0.000145,0.01560336,0.00154758,0.00051435,0.00700749,1.537e-05,0.006137,0.00177666,0.00786307,3409715.999998808,8.21504442489287,0.0115146704369161,-0.0875969451654291,-0.4745673394998713,1
834666,834666,COCCNC(=O)C1CCN(c2nnc(CC(C)C)n2CCC2(S(C)(=O)=O)CC2)CC1,5.12,5.22,5.394,5.597,5.772,5.937,6.006,6.105,6.173,6.189,6.266,6.5,6.504,6.544,6.608,6.64,6.741,6.783,6.803,6.842,6.862,7.066,7.07,7.095,7.18,7.322,7.362,7.377,7.441,7.507,7.53,7.56,7.584,7.615,7.628,7.635,7.644,7.701,7.716,7.732,7.75,7.795,7.808,7.82,7.89,7.894,7.906,7.921,7.946,7.983,0.00079626,0.01872484,0.00059235,0.06068939,0.01152045,0.00043509,0.00015282,0.04865037,0.0443374,0.01121983,0.00016411,0.00024788,0.00079057,6.014e-05,0.01204024,7.522e-05,0.03166037,0.00620028,0.00040465,0.02332095,0.00562756,0.02747001,0.00010188,0.00048062,0.17889301,0.00035159,0.01784864,8.86e-06,0.00019843,0.00035374,0.00021321,0.00035559,0.00195105,0.00057026,0.0007083,7.9e-07,0.01113541,0.02616353,1.209e-05,0.00356848,0.02251557,0.01115375,0.05537307,0.05629408,0.00461414,0.15425432,0.0846886,0.00552898,0.04529708,0.02730138,-4410850.999998464,11.494899226801817,-2.0516665362972355,-0.1692420628769791,0.2231693616037538,2
6370136,6370136,CC(F)N(Cc1cccc(OCc2ccccn2)c1)Cc1ccco1,3.503,3.704,3.711,3.892,3.912,4.093,4.138,4.504,4.513,4.581,4.605,4.687,4.708,4.717,4.783,4.888,4.976,5.168,5.258,5.266,5.304,5.321,5.361,5.411,5.473,5.491,5.57,5.632,5.654,5.673,5.69,5.771,5.789,5.858,5.908,5.912,5.914,5.974,6.034,6.038,6.062,6.104,6.111,6.134,6.136,6.15,6.234,6.248,6.285,6.326,1.64e-06,3.05e-06,7.332e-05,9.94e-06,0.00022287,2.131e-05,0.00030934,0.00512718,1.055e-05,0.00037091,0.00011419,1.87e-06,0.01798985,0.01134716,0.00079166,5.9e-07,0.00233781,0.00306919,0.00378336,0.03947364,0.01501332,2.831e-05,0.0390908,0.02872283,2.183e-05,0.00896445,0.00689063,0.00272774,0.00246695,0.00190076,0.04590667,0.00032809,9.851e-05,0.0010391,0.0239022,0.07187478,0.10657646,0.00094729,0.00020109,0.00649262,0.00105406,0.0047139,0.00156353,0.00756349,0.08571297,0.00329047,0.0128983,0.31569191,0.00428362,1.327e-05,1124618.9999996084,-0.5361649871446723,-0.3926244041857201,0.0285581969900792,0.2316773329511448,3
585549,585549,O=C(Nc1nc(CN2CCC(O)CC2)cs1)c1cc(NCc2ccccc2)nc2ccccc12,2.115,2.665,3.069,3.101,3.118,3.211,3.303,3.36,3.593,3.605,3.61,3.626,3.727,3.807,3.823,3.836,3.949,4.053,4.064,4.07,4.095,4.154,4.167,4.202,4.241,4.257,4.346,4.347,4.363,4.547,4.558,4.573,4.578,4.606,4.621,4.624,4.638,4.714,4.727,4.731,4.8,4.802,4.819,4.819,4.851,4.87,4.896,4.914,4.916,4.984,0.00012379,0.03281379,4.983e-05,8e-08,1e-08,0.09648532,0.00071133,8.15e-06,5.108e-05,9.67e-06,9.43e-06,0.00010788,0.00030608,0.00171195,0.00039819,0.00164522,0.03372692,2.864e-05,0.00283205,7.074e-05,0.00628665,0.00551089,0.00086943,6.124e-05,0.12960044,0.01912501,0.0,1.983e-05,1.4e-07,6.037e-05,0.00011036,0.00164589,0.01653527,3.062e-05,7.055e-05,0.000128,1.437e-05,4.2e-06,0.00308773,5.78e-06,0.03948992,7.74e-06,0.00036291,0.02282747,5.62e-06,0.04752106,0.0014856,0.00067124,0.00225343,0.0098975,-4659967.999998372,-8.74770469141636,-0.1331065404644605,-0.2559894409573105,-0.1513942413904571,2
6202312,6202312,CC(F)N(CC1CC1)C1CCN(C(=O)c2cnon2)CC1,3.116,3.254,3.606,4.43,4.52,4.558,4.689,5.07,5.188,5.225,5.293,5.342,5.514,5.56,5.662,5.739,5.819,5.835,6.003,6.05,6.133,6.259,6.337,6.388,6.496,6.51,6.576,6.578,6.606,6.658,6.706,6.829,6.848,6.916,6.92,6.927,7.044,7.055,7.074,7.114,7.134,7.342,7.371,7.413,7.52,7.558,7.631,7.65,7.697,7.806,0.00101329,0.00122714,0.01330716,0.00030725,0.00016582,9.9e-06,3.024e-05,0.00262455,0.02635306,0.07317476,0.00013072,0.00136062,0.00022977,0.02086741,0.06676445,0.01159163,0.00020026,0.00022805,3.66e-06,0.00073704,0.04156932,0.00056277,0.00157697,0.00285877,0.00045024,0.00196374,0.05769553,0.00891524,0.00028024,9.543e-05,0.02249417,0.00055396,0.09682312,0.00513422,0.00193097,0.01860919,0.00356334,0.00091324,0.03015033,0.01901464,0.00026192,0.14849197,0.01451656,0.02413987,0.00055768,0.00645865,0.00028793,0.00377886,0.00073208,0.00990179,956794.999999666,6.0473879550712,1.2783131301325936,-0.2281860942572465,-0.4503753139211663,4
1212303,1212303,CC1(c2ccc(CNS(=O)(=O)NNC(=O)CSc3ccccc3O)cc2F)OCCO1,3.51,3.515,3.896,3.904,4.05,4.075,4.076,4.131,4.158,4.272,4.344,4.383,4.39,4.436,4.45,4.482,4.513,4.528,4.626,4.63,4.654,4.658,4.706,4.73,4.753,4.762,4.808,4.823,4.864,4.869,4.916,4.919,4.966,4.976,5.029,5.078,5.1,5.153,5.195,5.205,5.235,5.267,5.314,5.323,5.388,5.421,5.451,5.457,5.46,5.541,0.00429174,0.00062949,0.00031374,0.0096721,7.26e-06,0.00098666,0.00046464,0.00047842,0.00761899,0.00039186,5.155e-05,0.00887677,0.01248486,0.00021714,0.00010469,8.908e-05,6.748e-05,0.00878275,3.77e-06,1.048e-05,0.00030156,0.00764361,0.02397827,5.324e-05,0.03765019,0.00038273,0.00023664,0.00944933,0.00018282,0.00381954,0.00657484,0.00021677,0.00778678,0.03882927,0.01055848,3.343e-05,0.00019025,0.00445066,0.01043922,2.789e-05,0.00789363,6.346e-05,0.0086201,0.02973016,0.00432709,0.03621752,0.00256168,0.00015216,9.413e-05,0.01456356,-4033213.999998592,-4.848767762168482,-1.8031799818301315,-0.0036692448377669,-0.212094408519515,2
2678909,2678909,O=C(OCC1(NCn2nnc3ccccc3c2=O)CCOCC1)c1ccnn1CC(F)F,2.946,3.299,3.372,3.518,3.556,3.651,3.726,3.776,3.822,3.846,3.939,3.955,3.984,4.005,4.061,4.16,4.203,4.243,4.265,4.269,4.273,4.381,4.487,4.529,4.615,4.669,4.698,4.943,4.958,4.976,5.003,5.043,5.095,5.134,5.145,5.18,5.272,5.317,5.32,5.324,5.354,5.426,5.452,5.533,5.558,5.575,5.601,5.605,5.618,5.631,0.00038644,1.634e-05,4.196e-05,0.00544331,0.00012162,0.00028094,4.002e-05,0.00023587,0.10660181,0.00660733,0.0025202,0.00067648,5.879e-05,0.00029243,0.00159731,0.01927115,0.00010672,0.00667561,0.00294855,0.00136921,0.000297,1.692e-05,0.00173749,0.03472005,3.44e-06,0.00022718,0.01341112,0.0004112,0.00102386,0.04822717,0.0216701,0.00034136,0.00070457,3.848e-05,0.06105184,4.996e-05,0.0001828,0.00017691,0.00019092,0.00010874,0.1145449,0.11429112,0.03884471,0.00584492,0.01487928,0.00015362,0.0713276,0.02101422,0.04352153,0.16724056,-2566607.999999104,-5.480086123259553,-0.1826975994111823,0.7796539353898996,-0.2212013479117873,0
1943659,1943659,O=C(CC=C(O)c1ccc2c(c1)CCCC2)NCCc1nnc2ccccn12,2.956,3.484,3.651,3.715,3.746,3.798,3.916,4.004,4.072,4.097,4.196,4.36,4.443,4.461,4.494,4.549,4.575,4.795,4.797,4.88,4.883,4.947,4.954,5.003,5.046,5.121,5.124,5.161,5.208,5.212,5.272,5.317,5.476,5.514,5.544,5.562,5.574,5.6,5.632,5.669,5.69,5.693,5.779,5.781,5.828,5.831,5.87,5.879,5.902,5.947,2.975e-05,0.02615421,0.00123301,7.814e-05,0.0166456,0.00185627,0.00021832,5.039e-05,0.00056801,0.00348998,4.301e-05,7.5e-07,0.00800514,8.671e-05,0.0013924,1.72e-06,0.00229763,0.00038568,2.051e-05,7.607e-05,0.0008971,2.023e-05,0.00022802,0.00660193,0.03142786,9.431e-05,9.08e-05,0.01034192,0.05695378,0.00012147,0.05667447,0.00020704,0.01795135,0.00258873,1.04e-05,0.00068937,0.04447586,0.00031374,9.73e-06,0.15441944,0.00057008,0.0312826,0.01108616,0.00169673,0.06895051,0.05506865,0.00062474,0.03100937,0.02165267,0.01347737,-3301857.9999988475,-3.1090561582205005,-0.2364562955927659,0.1777015504897199,0.0677814148439309,2
3326660,3326660,C#CCN(CC#CC)CCOCc1nnc(-c2cccnc2)n1CCCn1cccn1,3.602,3.841,3.921,4.013,4.04,4.109,4.138,4.168,4.252,4.282,4.348,4.373,4.377,4.599,4.79,4.886,4.963,5.014,5.029,5.089,5.121,5.193,5.202,5.25,5.257,5.323,5.329,5.357,5.409,5.432,5.432,5.499,5.519,5.646,5.685,5.736,5.828,5.837,5.845,5.923,5.96,5.989,6.006,6.067,6.142,6.18,6.212,6.235,6.251,6.275,0.00031505,6.881e-05,0.02796057,0.00013119,0.00563648,0.0001054,6.732e-05,0.06145432,9.143e-05,0.01789287,0.00067645,0.03383725,0.00046764,0.00923505,0.00012838,0.00237877,0.00137361,0.00720968,0.00050294,0.00087258,0.0049413,0.00012146,0.00120945,0.00143945,0.00230006,9.998e-05,0.001481,0.0340464,0.00017838,0.00032765,0.0004493,0.00427841,0.00023094,0.00220787,0.03231953,0.00032444,0.00011033,0.00319896,0.00236785,0.01481323,0.00011786,6.515e-05,0.05529959,0.00660879,0.00181111,0.00240284,0.00057982,0.00073674,0.02808725,0.10524299,-1918856.99999933,-1.446847459220546,-0.6033656233748249,0.5558483185834798,0.2143460051949543,0
6416370,6416370,NCCCCn1cc(C(=O)NCc2cccc(CN3CCCCCC3)c2)cn1,3.283,3.372,3.497,3.857,3.941,4.076,4.215,4.572,4.615,4.789,4.883,4.955,5.014,5.04,5.1,5.131,5.179,5.221,5.244,5.314,5.375,5.502,5.623,5.698,5.704,5.787,5.808,5.825,5.872,5.883,5.893,5.911,5.919,5.931,5.948,5.959,6.028,6.043,6.051,6.091,6.121,6.131,6.149,6.22,6.271,6.288,6.342,6.361,6.375,6.415,0.00113376,0.00246343,0.00017188,0.00271071,0.00011737,0.00111691,2.985e-05,0.02083373,0.00084041,8.513e-05,0.01358625,0.00012576,0.01305607,0.00561961,3.431e-05,0.00126742,0.01634814,0.0001172,0.0004296,2.321e-05,0.00790301,0.01722252,0.21684595,0.00378409,0.00581392,0.00077608,0.00190764,0.00121446,0.00165053,0.02988225,0.00131611,0.00154928,0.00325792,0.08036364,0.04915301,0.00103348,0.00120864,0.00092371,0.00309421,0.00034908,0.01220076,0.00818643,0.00588938,0.05524813,0.00298354,0.0131043,0.04833313,0.04853891,0.00102815,0.09325815,1170852.9999995918,0.3026856721850864,-0.1306596897769392,-0.652374565248631,0.1390199828156041,3
